motivation_average,originality_average,score_total,motivation,originality
0.159875091,0.505720843,6,0,1
0.001494709,5.79E-05,4,0,0
0.499275921,0.499862621,6,0,0
0.001004266,0.539315634,7,0,1
0.499957438,0.445432726,2,0,0
0.486289673,0.374360356,5,0,0
0.004093783,0.999980569,7,0,1
0.50001398,0.400316558,7,1,0
0.999901056,0.999983311,6,1,1
0.500017195,0.443918684,6,1,0
0.999872804,0.166669825,5,1,0
0.000113265,2.47E-05,5,0,0
0.499989699,0.749958832,7,0,1
0.500787052,0.999953151,6,1,1
0.059542667,0.833162864,6,0,1
0.999900699,0.376789837,5,1,0
0.999917746,0.001709009,5,1,0
0.989431381,0.133293787,5,1,0
0.638829708,0.497830328,6,1,0
0.499992915,0.491650232,6,0,0
0.973232955,0.999913236,4,1,1
0.681068259,0.48271656,3,1,0
0.999931097,0.500061928,5,1,1
0.999848604,0.501299946,5,1,1
0.999931097,0.597565828,3,1,1
0.605871543,0.526040656,6,1,1
0.327681124,7.66E-05,4,0,0
0.66719472,0.478896643,4,1,0
0.500082707,0.322755109,4,1,0
0.999933481,0.999967575,6,1,1
0.999552071,0.666648155,8,1,1
0.731173515,0.333297609,6,1,0
0.999923825,0.627749688,4,1,1
0.642318528,0.402409058,3,1,0
0.749957641,0.999978781,7,1,1
0.999928951,0.571433301,9,1,1
0.999930501,0.33345847,7,1,0
0.500039023,0.438687561,5,1,0
0.999921083,0.999972939,7,1,1
0.994980752,0.567201713,8,1,1
0.999919653,0.50117937,8,1,1
0.999362737,0.605885108,8,1,1
0.000191858,2.04E-05,3,0,0
0.999919295,0.832262456,5,1,1
0.999928236,0.495700485,7,1,0
0.666516257,0.910185595,7,1,1
0.50000869,0.382963151,7,1,0
0.999929368,0.669274473,6,1,1
0.99991715,0.999976397,5,1,1
0.99992305,0.666578626,6,1,1
0.999916255,0.665622357,4,1,1
0.999918222,0.999980927,4,1,1
0.50159318,0.001364809,7,1,0
0.999907017,0.999958754,6,1,1
0.008455532,0.999886036,5,0,1
0.988744348,0.666498484,7,1,1
0.9999156,0.98768274,7,1,1
0.999928355,0.714450139,6,1,1
0.999903917,0.603053685,5,1,1
5.99E-05,0.37024849,4,0,0
5.95E-05,0.996122658,6,0,1
0.99993062,0.486577764,6,1,0
0.629356828,0.495705614,6,1,0
0.483135312,0.333332515,6,0,0
0.966420829,0.036407156,4,1,0
0.999844342,0.397223103,7,1,0
0.999925494,0.539467668,6,1,1
0.917986125,0.999979734,7,1,1
0.000210444,0.16692399,4,0,0
0.246448263,0.63162359,8,0,1
0.98460108,0.260493051,7,1,0
0.333415199,0.249791039,4,0,0
0.999931097,0.606449166,6,1,1
0.638829708,0.333338546,6,1,0
0.99898988,0.473446396,7,1,0
0.999939203,0.999839306,5,1,1
7.07E-05,0.285668684,4,0,0
0.637420882,0.395418681,5,1,0
0.999764502,0.513299227,7,1,1
0.500041825,0.659390578,6,1,1
7.61E-05,0.200012941,6,0,0
0.078872454,0.996506524,3,0,1
0.999935746,0.250502445,4,1,0
0.201361348,0.160663678,4,0,0
0.999913335,0.283398443,5,1,0
0.003224032,0.303271558,5,0,0
0.999930382,0.999404172,5,1,1
0.060912661,0.500007798,7,0,1
0.999914646,2.60E-05,6,1,0
0.995891213,2.79E-05,5,1,0
0.333355424,0.506420991,3,0,1
8.80E-05,0.540624321,5,0,1
0.999928117,0.250887789,6,1,0
0.999927044,0.353279334,4,1,0
0.599976576,0.50994712,6,1,1
0.499970693,0.251721613,6,0,0
0.999879599,3.40E-05,5,1,0
0.667384006,0.712578527,4,1,1
0.499963447,0.321631221,5,0,0
0.999861956,0.371415713,5,1,0
0.999888539,0.999965191,6,1,1
0.999922335,0.499290831,3,1,0
0.999675274,2.95E-05,5,1,0
0.999915282,0.327692927,6,1,0
7.12E-05,0.467125496,6,0,0
0.999924421,0.500997325,6,1,1
0.999837875,0.285364377,5,1,0
0.999922693,0.499959026,6,1,0
0.000282659,0.557731303,7,0,1
0.999933958,0.834844729,7,1,1
9.82E-05,0.000133591,4,0,0
0.999814808,0.999976635,8,1,1
0.749913752,0.399110247,6,1,0
0.022648688,0.32336068,5,0,0
0.976823747,0.571193739,4,1,1
6.39E-05,0.285924773,6,0,0
0.66665268,0.379025122,4,1,0
0.504649405,0.338194304,4,1,0
0.000113279,0.296333723,7,0,0
0.902341207,0.666942329,7,1,1
0.999288261,0.247684441,4,1,0
0.999936819,0.619362235,6,1,1
0.999932289,0.871525407,7,1,1
0.186929733,0.333405053,4,0,0
0.999925017,0.592052148,6,1,1
0.999935865,0.492787204,5,1,0
0.999882579,0.079367413,4,1,0
7.79E-05,0.108794947,4,0,0
0.999928653,0.426015692,5,1,0
0.999917746,0.747804643,7,1,1
0.618473806,0.354071605,4,1,0
0.999908924,0.987077385,8,1,1
0.412554061,0.333414475,5,0,0
0.999927044,0.528265508,4,1,1
0.999925613,0.250014609,4,1,0
0.999898195,0.47551905,5,1,0
0.999925017,0.400276126,3,1,0
0.000943769,0.500278906,3,0,1
0.749643315,0.428559029,7,1,0
0.999921083,0.499998766,8,1,0
0.000332407,3.25E-05,4,0,0
0.068901525,0.282262024,5,0,0
0.935966988,0.727396532,6,1,1
0.997152954,0.504385049,6,1,1
0.999776185,0.400019185,5,1,0
0.708248127,0.127296333,3,1,0
7.18E-05,0.33240841,5,0,0
0.999923468,0.250057792,6,1,0
0.85050714,0.664935025,5,1,1
0.99992919,0.194580639,5,1,0
0.999920666,0.666657637,6,1,1
0.959607899,0.743261923,5,1,1
0.545500696,0.660398573,5,1,1
0.005216069,0.374046122,7,0,0
0.006419407,0.201161563,4,0,0
6.82E-05,0.225860942,5,0,0
0.999904275,0.914725823,7,1,1
0.99993515,0.333524141,6,1,0
0.650720069,0.343813406,7,1,0
0.49723805,0.999933884,7,0,1
0.777788768,0.999972582,6,1,1
0.999931812,0.999978781,7,1,1
0.50001287,0.999977469,7,1,1
0.500742679,0.364797993,6,1,0
0.46313566,2.74E-05,6,0,0
0.999933124,0.500007116,5,1,1
0.999426246,0.002343684,3,1,0
0.9999336,0.528685715,4,1,1
0.999927163,0.200065349,5,1,0
0.505044577,0.333548736,6,1,0
0.000135158,0.10366998,4,0,0
0.999876142,0.547702692,6,1,1
0.99983862,0.334496735,4,1,0
7.59E-05,0.500002403,4,0,1
0.937463403,0.01448379,4,1,0
0.999909997,0.999236733,3,1,1
0.983718365,0.657615845,4,1,1
0.940713346,0.245396735,4,1,0
0.813795447,0.713687055,4,1,1
0.0001891,0.498601143,4,0,0
0.000227909,0.473821934,5,0,0
7.77E-05,0.359731088,4,0,0
0.747096883,0.158055572,5,1,0
0.333311795,0.414562215,4,0,0
0.999926329,0.499516386,3,1,0
0.999936342,0.749117035,3,1,1
0.514687223,0.200492512,4,1,0
0.987980902,0.2494314,4,1,0
0.64677757,0.50005928,4,1,1
0.999706805,0.200015198,4,1,0
0.639776786,0.331822892,3,1,0
0.999641091,0.201930288,4,1,0
0.00095146,0.010103089,3,0,0
0.490828086,0.999970019,4,0,1
0.999930382,0.999976695,4,1,1
0.971533318,0.400005016,5,1,0
0.824478388,0.507235643,4,1,1
0.666644602,0.952414021,5,1,1
0.999541163,0.003865321,3,1,0
0.999927878,0.725543096,5,1,1
0.003110516,2.93E-05,5,0,0
0.500149168,0.429934495,4,1,0
7.45E-05,0.257453354,4,0,0
0.999921322,2.91E-05,6,1,0
5.71E-05,0.178714536,4,0,0
0.977410734,0.169596819,3,1,0
6.25E-05,2.70E-05,5,0,0
0.999896216,0.396476084,4,1,0
6.13E-05,0.412709934,5,0,0
0.999913394,0.182673447,3,1,0
0.999888539,0.509248049,4,1,1
0.999933958,0.137980086,3,1,0
0.974119008,0.344954651,4,1,0
0.998073459,0.609600457,5,1,1
0.500012314,0.709803995,5,1,1
0.001809312,0.250014434,4,0,0
9.86E-05,0.111132565,5,0,0
0.999936342,0.920864761,5,1,1
0.343445886,0.580803465,3,0,1
0.999881983,0.499988499,4,1,0
0.999791443,0.441078807,3,1,0
0.995619237,0.499991118,3,1,0
0.66738099,0.33335228,3,1,0
0.999885738,0.599820621,4,1,1
0.770965219,0.361986967,4,1,0
0.999935269,0.493781395,6,1,0
6.85E-05,0.499999585,6,0,0
0.008137614,0.306931736,4,0,0
0.500652477,0.614190519,4,1,1
0.183347832,0.147681253,5,0,0
0.999924541,0.666520887,5,1,1
0.500514179,0.797314171,4,1,1
0.104705177,2.34E-05,4,0,0
8.72E-05,0.332631377,5,0,0
0.999898434,0.345561206,5,1,0
0.499679101,0.000371631,3,0,0
0.500035313,0.333340882,8,1,0
0.126775578,0.252434123,4,0,0
0.000601183,0.062289499,5,0,0
0.799830847,0.592675236,4,1,1
0.999934793,0.999981523,5,1,1
0.99908185,0.220623165,4,1,0
0.999896288,0.241866736,6,1,0
0.000104546,0.372453073,3,0,0
0.313390613,2.49E-05,4,0,0
0.500008064,0.500001998,5,1,1
0.999890924,0.222223821,4,1,0
0.999926925,0.16666578,5,1,0
0.99991256,0.56704223,6,1,1
0.999933183,0.797844983,5,1,1
0.001601528,0.106349664,5,0,0
0.977579296,0.428442306,4,1,0
0.001720809,0.442895265,5,0,0
0.999881864,0.666659105,6,1,1
0.999067247,0.396777059,6,1,0
0.918371677,0.11086317,5,1,0
0.999918699,0.500003719,5,1,1
0.504768051,0.249442749,4,1,0
0.573455431,0.24856987,4,1,0
0.274194758,0.291001546,5,0,0
0.003228893,0.146494781,5,0,0
0.999932408,2.28E-05,5,1,0
0.021297525,0.307683218,4,0,0
8.70E-05,0.333329271,5,0,0
0.989567846,0.524372225,7,1,1
0.986222774,0.905606429,6,1,1
0.000400995,0.046937663,4,0,0
0.999928355,0.827235739,3,1,1
0.001155433,0.200038768,4,0,0
0.000441141,0.000406,5,0,0
0.518758619,0.189402916,3,1,0
0.500040934,0.501130182,4,1,1
0.666644421,0.307172098,5,1,0
0.999898076,0.553087387,7,1,1
0.999935865,0.45219847,5,1,0
0.381861559,0.786578596,5,0,1
0.99992764,0.281599533,3,1,0
6.74E-05,0.99998349,5,0,1
7.04E-05,2.69E-05,5,0,0
0.997967422,0.063194567,4,1,0
0.25031402,0.2067903,3,0,0
0.664408111,0.391860831,5,1,0
0.993722132,0.469238863,5,1,0
0.50049628,0.242889736,2,1,0
0.9999367,0.999973655,2,1,1
0.00272541,5.17E-05,1,0,0
0.953281581,0.318416807,3,1,0
0.999931693,0.399278258,4,1,0
0.763960222,0.311213501,4,1,0
0.999933481,0.999982238,4,1,1
0.0013926,0.662874361,4,0,1
0.500158464,0.418097026,4,1,0
0.000134787,1.92E-05,3,0,0
0.999911308,0.358763144,2,1,0
0.128180881,0.144050355,3,0,0
0.75374639,0.250148619,3,1,0
0.499942749,0.500000223,4,0,1
0.000188586,0.315579906,6,0,0
0.160536468,0.366415417,4,0,0
0.99992615,0.497212855,4,1,0
0.938465685,0.49087105,5,1,0
0.50002131,0.500031746,5,1,1
0.336635635,0.149938368,5,0,0
0.999921083,0.333342927,3,1,0
0.990473688,0.178978221,4,1,0
0.999804914,0.49255362,5,1,0
0.002308005,0.413098884,3,0,0
8.61E-05,0.250011363,3,0,0
0.999935031,0.747636457,2,1,1
0.999935627,0.250009893,3,1,0
0.999913037,0.750093759,4,1,1
0.333383934,2.14E-05,5,0,0
0.999926329,0.855764985,7,1,1
0.999909759,0.427103004,7,1,0
0.599688266,0.331252915,4,1,0
9.65E-05,0.196152255,3,0,0
0.500007035,0.201268293,2,1,0
0.999918103,0.665233759,5,1,1
6.96E-05,3.94E-05,5,0,0
0.500644227,0.999981225,6,1,1
0.999800265,0.334685086,5,1,0
0.329761761,0.115013489,5,0,0
0.999854326,0.599261595,4,1,1
0.999913216,0.500003819,2,1,1
0.333341411,0.331426882,4,0,0
6.96E-05,6.72E-05,2,0,0
0.999886632,0.464686987,4,1,0
0.001753209,0.286641173,4,0,0
0.999912834,0.627762418,4,1,1
0.000152161,0.668067952,3,0,1
0.001775405,0.55450926,5,0,1
0.996906728,0.333602884,7,1,0
0.000298967,0.428575283,3,0,0
0.500006966,0.489613415,5,1,0
0.999927759,0.265992504,3,1,0
0.798009225,0.560258461,5,1,1
0.999902368,0.748385997,4,1,1
0.999924183,0.340355021,4,1,0
0.000252176,0.215618697,4,0,0
0.999642968,0.250014293,4,1,0
0.999923229,0.251884738,6,1,0
0.999926567,0.299996388,4,1,0
0.999929011,0.594280448,4,1,1
0.999929607,0.507559385,6,1,1
0.333602333,0.272704257,3,0,0
0.999928474,0.666446562,5,1,1
0.333934289,2.22E-05,2,0,0
0.670753111,0.545492226,4,1,1
0.001748524,0.420614971,3,0,0
0.666571307,0.254862727,3,1,0
0.736822511,0.480455537,4,1,0
0.999648452,0.484842263,3,1,0
0.999916434,0.934728444,4,1,1
0.499857061,3.09E-05,5,0,0
0.999806911,0.419784219,5,1,0
0.960984647,0.367095605,5,1,0
7.48E-05,0.209762433,5,0,0
0.999760449,0.222403066,4,1,0
0.999933481,0.599617811,5,1,1
0.999887586,0.999387538,7,1,1
0.499994561,0.30732112,4,0,0
0.999940515,0.200043005,4,1,0
0.000269456,0.000183386,4,0,0
9.51E-05,0.001099199,5,0,0
0.678383057,0.972783476,7,1,1
0.999941349,0.500002904,5,1,1
0.999936223,0.666558249,5,1,1
0.999927163,0.500017121,5,1,1
0.452945734,0.166665994,4,0,0
6.31E-05,1.96E-05,3,0,0
0.999923468,0.000826486,6,1,0
0.999934435,0.333348102,6,1,0
0.500039567,0.666359115,6,1,1
0.999925554,0.356784673,5,1,0
0.074948199,0.40354269,4,0,0
0.999898195,0.999891162,5,1,1
0.666579163,0.299242264,3,1,0
0.999927521,0.746173405,5,1,1
0.99992305,0.595139806,4,1,1
0.028079605,0.500014895,4,0,1
0.999926627,0.209951293,4,1,0
0.992559214,0.657139857,6,1,1
6.74E-05,0.420523995,3,0,0
0.000275345,0.28572272,4,0,0
0.993121922,0.25310348,5,1,0
0.999933362,0.485005382,4,1,0
0.999917209,0.999984503,8,1,1
8.48E-05,0.210833344,3,0,0
0.507937354,0.000277803,2,1,0
0.351031779,0.854845613,5,0,1
0.999925613,0.94449605,4,1,1
0.338104176,0.001411711,4,0,0
0.999928355,0.709259509,4,1,1
0.999878019,0.470811829,5,1,0
0.999852538,2.33E-05,7,1,0
0.227753043,0.36176611,5,0,0
0.498927391,0.382288825,7,0,0
0.999879003,0.373491976,6,1,0
0.52310668,0.227561232,5,1,0
0.320865015,0.241004349,5,0,0
0.999933004,0.732136605,4,1,1
0.977157831,0.496727836,3,1,0
7.50E-05,0.001979574,3,0,0
0.003692109,0.97850281,5,0,1
0.236589639,0.421048049,3,0,0
0.000163655,0.99998343,6,0,1
0.990147054,0.9999789,4,1,1
0.500068376,0.045404888,5,1,0
0.000738691,0.200162298,5,0,0
0.48204193,0.499026604,3,0,0
0.74999402,0.816083364,5,1,1
0.370649495,0.334626702,4,0,0
0.999923766,0.500002561,5,1,1
0.999907255,0.999965787,8,1,1
0.999930263,0.500016411,5,1,1
0.031098964,0.499722122,4,0,0
6.28E-05,2.41E-05,3,0,0
0.809843063,0.970961154,5,1,1
7.44E-05,0.199365202,3,0,0
0.999735415,0.018248155,3,1,0
8.01E-05,0.498012639,4,0,0
0.000702874,2.45E-05,5,0,0
0.63878172,0.36246182,4,1,0
0.99989152,0.629568971,6,1,1
0.029604505,6.07E-05,3,0,0
0.719290316,0.279756191,4,1,0
0.999932408,0.499995705,6,1,0
0.472027005,0.333356065,3,0,0
0.749994775,0.166685346,4,1,0
0.006006029,0.500069063,7,0,1
0.635956556,0.501168143,5,1,1
0.337323656,0.013131641,3,0,0
0.999916673,0.32108965,5,1,0
0.999838948,0.800911234,4,1,1
0.000618224,0.797083978,6,0,1
0.999923825,2.50E-05,3,1,0
0.500017029,0.45712901,4,1,0
0.998667121,0.622639831,4,1,1
0.999921799,0.636472141,4,1,1
0.999899626,0.204254363,5,1,0
0.000189264,2.91E-05,3,0,0
0.497641967,0.008384118,5,0,0
0.999875039,0.250505966,4,1,0
0.362430543,2.11E-05,6,0,0
0.999924421,0.318095658,5,1,0
0.999917924,0.999720067,4,1,1
0.687940984,0.22755623,3,1,0
0.999720752,0.501060557,6,1,1
0.049306002,0.578564968,4,0,1
6.95E-05,0.332797802,4,0,0
0.000187928,0.999941945,5,0,1
6.32E-05,4.05E-05,4,0,0
0.500067844,2.21E-05,4,1,0
0.025816277,0.000155197,3,0,0
0.999536276,0.513743534,5,1,1
0.96586144,0.798618026,6,1,1
0.332957212,0.094611275,4,0,0
0.999926746,0.602718986,4,1,1
0.599970949,0.384348005,4,1,0
0.999734581,0.489302016,3,1,0
0.999925733,0.511016251,4,1,1
0.333378169,0.624904272,3,0,1
0.666407445,0.378994745,4,1,0
0.991593003,0.499996043,6,1,0
0.499988463,0.5948233,4,0,1
0.132886232,0.153799247,4,0,0
0.25106297,0.250005128,2,0,0
0.000551965,2.09E-05,5,0,0
0.395256831,1.99E-05,2,0,0
0.000161515,0.39395798,4,0,0
0.994538009,0.2783611,3,1,0
0.000320013,0.019702432,3,0,0
0.828306593,0.642178134,5,1,1
0.999909461,0.386274966,4,1,0
0.250057341,0.634726627,6,0,1
0.666626311,0.499998849,5,1,0
0.999369681,0.484432302,4,1,0
0.999931216,2.14E-05,4,1,0
0.28493534,0.250561129,3,0,0
0.500031036,0.249973965,4,1,0
0.99992311,0.400002864,5,1,0
0.419159978,0.357056739,3,0,0
0.528082481,0.501901479,6,1,1
0.00091435,2.34E-05,3,0,0
0.338484079,0.261460384,2,0,0
6.88E-05,0.333344822,4,0,0
7.06E-05,2.36E-05,2,0,0
0.000415647,0.003636379,3,0,0
0.721344218,0.308281176,4,1,0
0.999926448,0.999977469,4,1,1
7.09E-05,0.157444676,5,0,0
0.000106847,0.191086068,4,0,0
0.502484068,0.251567457,6,1,0
0.999920011,0.005076571,3,1,0
0.999925852,0.598751646,5,1,1
0.999923587,0.29222613,5,1,0
0.92589958,0.651637028,5,1,1
0.999614954,0.323479643,5,1,0
0.999895692,2.58E-05,5,1,0
6.97E-05,2.35E-05,6,0,0
0.462721031,0.209695348,3,0,0
0.74996068,0.600134006,4,1,1
0.999908328,0.999941945,6,1,1
0.499995652,0.33335867,2,0,0
0.000134349,0.001791484,3,0,0
0.499552631,0.388148384,2,0,0
0.998312056,0.399883524,4,1,0
0.999388218,0.352431101,5,1,0
0.997310996,2.71E-05,5,1,0
0.514495865,0.333542595,5,1,0
0.999916077,0.499997008,4,1,0
0.001128942,0.714458176,5,0,1
0.000179427,0.501396036,5,0,1
0.999870569,0.237000835,5,1,0
0.999930382,0.011710622,3,1,0
0.463243514,0.39185204,4,0,0
0.661061855,0.495290981,5,1,0
8.56E-05,0.499857768,5,0,0
0.999927282,0.079281077,4,1,0
0.992633879,0.255930279,5,1,0
0.999913573,0.753632211,5,1,1
0.999856472,0.230649553,3,1,0
7.53E-05,0.496705119,4,0,0
0.000208831,0.218489025,4,0,0
0.994453708,0.66009309,6,1,1
8.30E-05,0.200442534,4,0,0
0.999909878,0.284145622,4,1,0
0.998456001,0.000670375,4,1,0
0.665752968,0.968657404,5,1,1
0.999932051,0.190691352,6,1,0
0.998015145,0.999588688,5,1,1
0.499993403,0.352127562,4,0,0
0.937955916,0.005065908,4,1,0
0.999621511,0.045378874,4,1,0
0.999937415,0.671717392,4,1,1
0.999907613,0.47845008,4,1,0
0.999935746,0.948390782,3,1,1
0.99992764,0.500026271,4,1,1
0.500425848,0.498124609,4,1,0
0.999837716,0.747133369,5,1,1
0.58579535,0.227209363,3,1,0
0.665232163,0.199327268,3,1,0
0.999921083,0.666659458,6,1,1
9.25E-05,0.999202192,5,0,1
0.566982046,0.426209837,2,1,0
0.333363392,0.019058483,3,0,0
0.425059132,0.749974164,4,0,1
0.999821961,0.250013478,5,1,0
0.650764807,3.29E-05,4,1,0
0.624764847,0.70044694,4,1,1
0.666796735,0.335801061,4,1,0
0.999928594,0.604631896,4,1,1
0.421164141,0.625152001,4,0,1
0.999489725,0.654073954,4,1,1
0.996370912,0.764934272,5,1,1
0.999816716,0.426730526,3,1,0
0.975400805,0.030168317,4,1,0
0.063999638,2.74E-05,5,0,0
0.999823064,0.997977614,8,1,1
8.87E-05,2.48E-05,3,0,0
0.999839544,0.999978602,5,1,1
0.500646253,0.343400043,4,1,0
0.999747336,0.698183199,5,1,1
0.999928832,0.334996409,2,1,0
8.19E-05,0.401882922,3,0,0
0.999888182,0.247918331,3,1,0
0.65942287,0.291905528,4,1,0
0.500004952,0.266536035,4,1,0
0.999913454,0.400363926,3,1,0
0.998192936,0.356560655,4,1,0
0.316304713,0.333180148,3,0,0
0.999349296,0.82139197,3,1,1
0.984953284,0.626633355,7,1,1
0.999776363,0.319404209,4,1,0
0.51232611,0.249403217,4,1,0
0.004247434,0.255525055,5,0,0
0.500073064,0.52052981,6,1,1
0.03118322,0.194803162,6,0,0
0.00132942,0.255181249,6,0,0
0.20080763,0.166838145,3,0,0
0.50022231,0.400220743,5,1,0
0.920394957,0.64022176,3,1,1
0.999923348,0.004929222,6,1,0
0.999894977,0.285729074,4,1,0
0.999936223,0.999939561,5,1,1
0.99992609,0.499982494,4,1,0
0.273551583,7.76E-05,6,0,0
0.999939203,0.331671563,5,1,0
0.982017457,0.338569343,4,1,0
0.667214484,0.485209487,4,1,0
0.756622434,0.623982226,4,1,1
0.000108122,2.39E-05,3,0,0
0.99992156,0.200016077,3,1,0
0.999920011,0.999976397,5,1,1
0.999904156,0.532528265,6,1,1
0.007667413,0.649163863,5,0,1
8.03E-05,0.333342352,4,0,0
0.999898195,0.51433879,5,1,1
0.622853819,0.599294818,7,1,1
0.999940753,0.326983132,4,1,0
5.78E-05,0.016388722,4,0,0
0.000866878,0.041983361,4,0,0
9.35E-05,2.55E-05,4,0,0
0.999931812,0.997661173,6,1,1
0.499942537,2.57E-05,3,0,0
0.000378029,0.10632561,5,0,0
0.55009266,0.007683096,3,1,0
0.554226121,0.327972015,7,1,0
0.999916911,0.411368213,5,1,0
0.949291736,0.334110158,5,1,0
0.001764504,0.035049785,3,0,0
0.999872684,0.199743993,3,1,0
0.999928713,0.250317685,4,1,0
0.999895036,0.497071888,4,1,0
0.999632597,0.000470141,3,1,0
0.99987936,3.66E-05,4,1,0
0.99991101,0.666662212,5,1,1
0.034685919,0.004248526,4,0,0
0.000155528,3.20E-05,5,0,0
0.999906023,0.538960845,4,1,1
0.500063661,0.56553924,4,1,1
0.999893188,0.59073704,3,1,1
0.972385705,0.416730222,5,1,0
0.84908165,0.452205001,6,1,0
0.999890447,0.497125587,4,1,0
7.36E-05,0.248950035,4,0,0
0.999934912,0.51294556,6,1,1
0.99990797,0.999953985,5,1,1
0.740127717,0.336433859,3,1,0
0.750969109,2.16E-05,4,1,0
9.02E-05,0.494410381,5,0,0
0.999879837,0.155972943,4,1,0
0.666645184,0.20349642,5,1,0
0.99989593,0.99994278,4,1,1
0.500077948,0.333327552,6,1,0
0.58830115,0.285420838,4,1,0
0.77329129,0.661755656,4,1,1
0.482083781,0.415271761,5,0,0
0.999875665,0.793550283,4,1,1
0.999921004,0.601258388,7,1,1
0.999916136,0.791762767,7,1,1
0.999919295,0.749977706,6,1,1
0.66663996,0.596943052,3,1,1
0.085721277,0.489603718,5,0,0
0.999735743,0.577076163,4,1,1
0.516030885,0.291305354,4,1,0
0.999884605,0.250370399,4,1,0
0.999922276,0.500303692,5,1,1
0.000312022,0.000108266,4,0,0
0.403641038,0.490795095,4,0,0
0.999897003,2.39E-05,3,1,0
0.000282496,0.414352964,5,0,0
0.003516278,0.308077767,5,0,0
0.999928951,0.386200019,5,1,0
0.999893486,0.996832867,5,1,1
0.5000115,0.747075219,7,1,1
0.000122891,0.500781151,4,0,1
0.504488166,0.285713316,6,1,0
0.944164306,0.33855915,5,1,0
0.999932647,0.250029941,4,1,0
0.001408416,0.491283691,7,0,0
6.66E-05,0.499977219,3,0,0
0.000351127,0.567153268,5,0,1
7.29E-05,2.15E-05,4,0,0
8.14E-05,0.23832469,5,0,0
0.000324012,0.354684143,4,0,0
0.999923646,0.999982595,7,1,1
0.988716185,2.44E-05,4,1,0
0.726624747,0.177056852,4,1,0
0.000139284,0.144171583,4,0,0
0.994026065,0.616475006,6,1,1
0.999939084,0.99377948,4,1,1
0.999931335,0.993977994,5,1,1
0.999798238,0.431810677,5,1,0
0.679310024,9.92E-05,4,1,0
0.999883533,0.452832185,5,1,0
0.000141451,0.666663588,4,0,1
0.999936819,0.491548147,4,1,0
6.54E-05,2.60E-05,4,0,0
0.666660546,0.375458681,3,1,0
0.000116945,0.000169256,5,0,0
0.000154402,0.401524123,2,0,0
0.999904871,0.494070505,5,1,0
0.527484817,0.299389977,5,1,0
6.04E-05,0.006054196,4,0,0
0.999838322,0.14309669,5,1,0
0.998585105,0.569858273,4,1,1
0.999834448,0.400089779,6,1,0
0.997606412,0.367661565,3,1,0
0.99992907,0.499689236,6,1,0
0.790824234,0.666206005,4,1,1
0.653279363,0.449451363,4,1,0
0.499898813,0.44170305,5,0,0
0.999878526,0.195157478,3,1,0
0.000118747,0.999930739,4,0,1
0.335411884,0.499576183,6,0,0
0.999141514,0.266601727,4,1,0
7.79E-05,0.999883533,4,0,1
0.066732973,0.489384213,5,0,0
0.000285454,0.664469641,4,0,1
0.806870162,0.106547711,4,1,0
0.999898791,0.654981565,4,1,1
0.999940038,0.250011234,5,1,0
0.999930024,0.666668419,4,1,1
0.589270097,0.500752225,5,1,1
0.999924421,0.999962747,6,1,1
0.000355142,7.00E-05,4,0,0
0.999936104,0.999738634,7,1,1
0.044923726,0.142772507,4,0,0
0.334691264,0.521382021,4,0,1
0.999827862,0.749132023,4,1,1
0.995837092,2.27E-05,5,1,0
0.4998758,0.749086005,5,0,1
0.750691967,0.625474554,4,1,1
0.999883413,0.079236653,4,1,0
0.00083649,0.99239403,6,0,1
0.326723412,0.427017342,4,0,0
0.001951463,0.200031494,4,0,0
0.999763787,0.666597754,4,1,1
0.945819,0.499999576,6,1,0
0.999933243,0.015277161,5,1,0
0.500213168,0.571416088,5,1,1
9.12E-05,3.72E-05,5,0,0
0.000276486,0.597086098,4,0,1
0.999599189,0.321118548,5,1,0
0.006166094,0.053103057,3,0,0
0.999921441,0.260146441,4,1,0
0.999927282,0.500095989,4,1,1
0.500125972,0.391311307,3,1,0
0.006335705,0.557055723,2,0,1
0.999919116,0.337030198,4,1,0
8.14E-05,0.405727122,5,0,0
0.99990797,0.799715316,5,1,1
0.999877453,0.664150245,4,1,1
0.500557729,0.788934701,3,1,1
0.500026361,0.699562189,5,1,1
0.999922514,0.055838626,4,1,0
0.999921799,0.624779001,6,1,1
0.333435037,0.333343245,5,0,0
0.00029927,3.40E-05,5,0,0
0.999914527,0.65700188,3,1,1
0.999929011,0.999983311,5,1,1
8.12E-05,0.599041782,5,0,1
0.999928236,0.638535175,6,1,1
0.99991715,0.16728559,4,1,0
0.999276578,0.499172766,5,1,0
0.99993217,0.500001506,4,1,1
0.59560766,0.414974653,3,1,0
0.999905705,0.200024,5,1,0
0.999903679,0.403647692,5,1,0
0.500153635,0.200019022,5,1,0
0.334054104,0.499453091,4,0,0
0.998801251,0.998824457,3,1,1
0.015358362,0.002707119,4,0,0
0.333648406,0.33692333,3,0,0
0.978250802,0.310080601,4,1,0
0.999932051,0.499998447,6,1,0
0.333380982,0.356940165,4,0,0
9.37E-05,0.975513816,4,0,1
0.999930501,0.428572632,6,1,0
0.494950045,0.199520063,4,0,0
0.499997876,0.222309382,3,0,0
0.993808925,0.630437905,9,1,1
0.500129091,0.235501732,3,1,0
0.999935031,0.552542445,5,1,1
0.997957349,0.400005296,5,1,0
7.81E-05,0.249978229,5,0,0
0.283152676,0.381269315,3,0,0
0.252080913,0.280533663,2,0,0
